,text,class
171,"animals are good jumpers but not particularly good climbers. a few do display good balance, such as the klipspringer, which stands on the tips of its hooves. the gerenuk, another african species, is one of the few animals that",Antelope
172,"there are some exceptions, including the rare zebra duiker which has dark vertical stripes, and the gemsbok which has gray and black fur. a common feature of the gazelle is a white rump, which flashes a warning to others when it runs from danger.",Antelope
173,"animals are ruminants, such as cattle and sheep. they have well-developed cheek teeth or molars, which grind cud into a pulp. their lower incisors press against a hard upper gum pad when they bite.",Antelope
174,"both sexes of most animal species grow horns, though the males' horns are generally larger. their senses of smell and hearing are also acute, giving them the ability to perceive danger while out in the open.",Antelope
175,"animal horns are almost always slightly curved, although in some species such as the blackbuck, they are shaped like a pair of corkscrews spiraling out in opposite directions. in many species, the males are larger than the females. despite their large size, animal horns",Antelope
176,"animal life spans are hard to determine, and most known figures relate only to those in captivity. in the wild, animals rarely live to their teens, as they are often preyed upon.",Antelope
177,"since their food cannot run, animals do not have to be quick-thinking. however, they can be very clever in escaping from their enemies. animals are fast runners, although they are not the fastest animals in the world.",Antelope
178,"the animal's choice to flee is based largely on the type of predator. usually, gazelles will permit lions to come within 200 m (650 ft) before fleeing. they likely recognise that a hunting lion prefers to hide while stalking its prey.",Antelope
179,"animals communicate with each other using a varied array of sounds. for example, dik-diks whistle when alarmed, warning other animals of danger as well. generally, though, sight is a much more common form of communication than sound among animals.",Antelope
180,"when excited or alarmed, most medium-sized species of animal bounce up and down on all four legs, keeping them stretched out straight. this behaviour, known as pronking or stotting, acts as an alarming display. some biologists theorize that it also sends a message to",Antelope
181,animal species common to forests tend to stay in the same place all their lives. species that live out in the open often migrate to feed and breed. animals that live in herds have special glands in their hooves that leave a scented record of their movement.,Antelope
182,"in serengeti national park, gnus travel between two different home ranges. migration can be very risky; the dangers include crossing crocodile-infested rivers. but migration also supplies the gnus with food at different times of the year.",Antelope
183,"blackbuck animal have been imported into the united states, primarily for the purpose of ""exotic game hunts,"" common and popular in texas. these include:grey rhebok, bluebuck, blackbuck, and springbok.",Antelope
